Product Name,Color,Product URL,Unique Color ID, Swatch Image URL,Scraped Image URL
Airlift High-Waist Ballet Dream Legging,Classic Red,https://www.aloyoga.com/products/w51235r-airlift-high-waist-ballet-dream-legging-classic-red,C12A19S9C18E4,N/A,https://cdn.shopify.com/s/files/1/2185/2813/products/W51235R_04680_b1_s1_a1_1_m18_320x.jpg?v=1675706219
5" Airlift High-Waist Laser Cut Speedy Short,Mars Clay,https://www.aloyoga.com/products/w6302r-airlift-high-waist-laser-cut-speedy-short-mars-clay,M1R19C12A25,N/A,https://cdn.shopify.com/s/files/1/2185/2813/products/W6302R_04677_b1_s1_a1_1_m18_320x.jpg?v=1674231535
4" Vapor High-Waist Argyle Short,Gravel/Titanium,https://www.aloyoga.com/products/w6279r-vapor-high-waist-argyle-short-gravel-titanium,G18A22E12T9T1,N/A,https://cdn.shopify.com/s/files/1/2185/2813/products/W6279R_04387_b1_s1_a1_1_m18_320x.jpg?v=1682980649
Micro Corduroy Winter Break Bra,Toffee,https://www.aloyoga.com/products/w9576r-micro-corduroy-winter-break-bra-toffee,T15F6E5,N/A,https://cdn.shopify.com/s/files/1/2185/2813/products/W9576R_04568_b1_s1_a1_1_m18_320x.jpg?v=1677274562
Airbrush V-Cut Define Capri,Violet Skies,https://www.aloyoga.com/products/w51164r-airbrush-v-cut-define-capri-violet-skies,V9O12E20S11I5,N/A,https://cdn.shopify.com/s/files/1/2185/2813/products/W51164R_04454_b1_s1_a1_1_m76_320x.jpg?v=1656619471
Airlift Disco Daze Onesie,Dark Plum,https://www.aloyoga.com/products/w8148r-airlift-disco-daze-onesie-dark-plum,D1R11P12U13,N/A,https://cdn.shopify.com/s/files/1/2185/2813/products/W8148R_04564_b1_s1_a1_1_m100_320x.jpg?v=1677103555
Cropped Prestige Polo,Violet Skies,https://www.aloyoga.com/products/w1429r-cropped-prestige-polo-violet-skies,V9O12E20S11I5,N/A,https://cdn.shopify.com/s/files/1/2185/2813/products/W1429R_04454_b1_s1_a1_1_m76_5ec4d9cf-3761-4de3-a0e7-392870385c10_320x.jpg?v=1657565120
Ribbed Knotty Short Sleeve,Violet Skies,https://www.aloyoga.com/products/w1417r-ribbed-knotty-short-sleeve-violet-skies,V9O12E20S11I5,N/A,https://cdn.shopify.com/s/files/1/2185/2813/products/W1417R_04454_b1_s1_a1_1_m54_320x.jpg?v=1656704946
Cropped Prestige Polo,Lettuce,https://www.aloyoga.com/products/w1429r-cropped-prestige-polo-lettuce,L5T20U3E,N/A,https://cdn.shopify.com/s/files/1/2185/2813/products/W1429R_04678_b1_s1_a1_1_m89_320x.jpg?v=1679935966
Terry Beachside Short Sleeve,Blue Splash,https://www.aloyoga.com/products/w1416r-terry-beachside-short-sleeve-blue-splash,B12U5S16L1S8,N/A,https://cdn.shopify.com/s/files/1/2185/2813/products/W1416R_04354_b1_s1_a1_1_m18_320x.jpg?v=1654537459
Cropped Double Take Hoodie,Golden Olive Branch,https://www.aloyoga.com/products/w3713r-cropped-double-take-hoodie-golden-olive-branch,G15L4E14O12I22,N/A,https://cdn.shopify.com/s/files/1/2185/2813/files/W3713R_04989_b1_s1_a1_1_m18_320x.jpg?v=1691692095
Stunner Puffer Jacket,Dusty Pink,https://www.aloyoga.com/products/w4430r-stunner-puffer-jacket-dusty-pink,D21S20Y16I14K,N/A,https://cdn.shopify.com/s/files/1/2185/2813/products/W4430R_04060_b1_s1_a1_1_m100_320x.jpg?v=1660764773
Airbrush High-Waist Streamlined Legging,Raisin/Black,https://www.aloyoga.com/products/w51160r-airbrush-high-waist-stream-lined-legging-raisin-black,R1I19I14B12A3,N/A,https://cdn.shopify.com/s/files/1/2185/2813/products/W51160RG_02741_b1_s1_a1_1_m100_320x.jpg?v=1652928059
Pearlized Pristine Puffer,French Vanilla,https://www.aloyoga.com/products/w4463r-pearlized-pristine-puffer-french-vanilla,F18E14C8V1N9,N/A,https://cdn.shopify.com/s/files/1/2185/2813/products/W4463R_04563_b1_s1_a1_1_m100_320x.jpg?v=1677276164
Semi-Sheer Seamless Cable Knit Onesie,Chalk Blue,https://www.aloyoga.com/products/w8144r-seamless-cable-knit-onesie-chalk-blue,C8A12K2L21E,N/A,https://cdn.shopify.com/s/files/1/2185/2813/products/W8144R_03808_b1_s1_a1_1_m18_320x.jpg?v=1677276451
Airlift Mesh High-Waist Celeste Capri,Cinnamon Brown,https://www.aloyoga.com/products/w51165r-airlift-mesh-high-waist-celeste-capri-cinnamon-brown,C9N14A13O14B18,N/A,https://cdn.shopify.com/s/files/1/2185/2813/files/W51165R_04455_b2_s1_a1_m89_320x.jpg?v=1714088933
Airbrush V-Cut Define Capri,Blue Splash,https://www.aloyoga.com/products/w51164r-airbrush-v-cut-define-capri-blue-splash,B12U5S16L1S8,N/A,https://cdn.shopify.com/s/files/1/2185/2813/products/W51164R_04354_b1_s1_a1_1_m18_320x.jpg?v=1653586687
Ribbed Defined Long Sleeve Bra,Cinnamon Brown,https://www.aloyoga.com/products/w3654r-ribbed-defined-long-sleeve-bra-cinnamon-brown,C9N14A13O14B18,N/A,https://cdn.shopify.com/s/files/1/2185/2813/products/W3654R_04455_b1_s1_a1_1_m18_320x.jpg?v=1662081169
Airbrush Criss Cross Short Sleeve,Candy Orange,https://www.aloyoga.com/products/w1434r-airbrush-criss-cross-short-sleeve-candy-orange,C1N4Y15R1N7,N/A,https://cdn.shopify.com/s/files/1/2185/2813/files/W1434R_04827_b1_s1_a1_1_m100_320x.jpg?v=1689969497
Airlift Archer Fitted Long Sleeve,Ultramint,https://www.aloyoga.com/products/w3401r-archer-fitted-long-sleeve-ultramint,U12T18A13I14T,N/A,https://cdn.shopify.com/s/files/1/2185/2813/products/W3401R_04456_b1_s1_a1_1_m54_320x.jpg?v=1677276468
Airbrush High-Waist Enso Legging,French Vanilla,https://www.aloyoga.com/products/w51199r-airbrush-high-waist-enso-legging-french-vanilla,F18E14C8V1N9,N/A,https://cdn.shopify.com/s/files/1/2185/2813/products/W51199R_04563_b1_s1_a1_1_m18_320x.jpg?v=1677103779
Alosoft High-Waist Iconic 90'S Capri,Ultramint Heather,https://www.aloyoga.com/products/w51024r-alosoft-high-waist-iconic-90s-capri-ultramint-heather,U12T18A13I14T8,N/A,https://cdn.shopify.com/s/files/1/2185/2813/products/W51024R_04462_b1_s1_a1_1_m76_320x.jpg?v=1658357693
Ribbed Knotty Short Sleeve,Ultramint,https://www.aloyoga.com/products/w1417r-ribbed-knotty-short-sleeve-ultramint,U12T18A13I14T,N/A,https://cdn.shopify.com/s/files/1/2185/2813/products/W1417R_04456_b1_s1_a1_1_m76_320x.jpg?v=1677276440
Pearlized Pristine Puffer,Black/Green Glow,https://www.aloyoga.com/products/w4463r-pearlized-pristine-puffer-black-green-glow,B12A3K7R5E14,N/A,https://cdn.shopify.com/s/files/1/2185/2813/products/W4463R_04565_b1_s1_a1_1_m54_320x.jpg?v=1667411360
Knit Salana Cardigan,Iced Green Tea,https://www.aloyoga.com/products/w4487r-knit-salana-cardigan-iced-green-tea,I3E4G18E5N20,N/A,https://cdn.shopify.com/s/files/1/2185/2813/files/W4487R_04826_b1_s1_a1_1_m18_b5dd2652-8de8-4181-a53c-52062e23e4e3_320x.jpg?v=1697144814
Airlift Extreme High-Waist All Nighter Legging,Sugarplum Pink,https://www.aloyoga.com/products/w51200r-airlft-extreme-high-waist-all-nighter-legging-sugarplum-pink,S21G1R16L21M16,N/A,https://cdn.shopify.com/s/files/1/2185/2813/products/W51200R_04562_b1_s1_a1_1_m18_320x.jpg?v=1677274043
Sleek Back Bodysuit,Toffee,https://www.aloyoga.com/products/w8165r-sleek-back-bodysuit-toffee,T15F6E5,N/A,https://cdn.shopify.com/s/files/1/2185/2813/products/W8165R_04568_b1_s1_a1_1_m18_320x.jpg?v=1663618993
Airbrush Physique Onesie,Mars Clay,https://www.aloyoga.com/products/w8140r-airbrush-physique-onesie-mars-clay,M1R19C12A25,N/A,https://cdn.shopify.com/s/files/1/2185/2813/products/W8140R_04677_b1_s1_a1_1_m18_320x.jpg?v=1703480483
Cashmere Mini Stripe Halter Tank,Azure Blue/White,https://www.aloyoga.com/products/w2724r-cashmere-mini-stripe-halter-tank-azure-blue-white,A26U18E2L21E23,N/A,https://cdn.shopify.com/s/files/1/2185/2813/files/W2724R_04883_b1_s1_a1_1_m89_320x.jpg?v=1688425045
Airbrush High-Waist Enso Legging,Dark Plum,https://www.aloyoga.com/products/w51199r-airbrush-high-waist-enso-legging-dark-plum,D1R11P12U13,N/A,https://cdn.shopify.com/s/files/1/2185/2813/products/W51199R_04564_b1_s1_a1_1_m141_320x.jpg?v=1677273923
