Product Name,Color,Product URL,Unique Color ID, Swatch URL,Scraped Image URL
Soft Drape Fabric Easy Tee,GREY SWATCH,https://www.abercrombie.com/shop/us/p/soft-drape-fabric-easy-tee-55379819?categoryId=12205&faceout=model&seq=02,G18E25S23A20C8,https://img.abercrombie.com/is/image/anf/KIC_139-4398-0069-910_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_139-4398-0069-910_prod1?policy=product-large
Soft Drape Fabric Easy Tee,GREEN SWATCH,https://www.abercrombie.com/shop/us/p/soft-drape-fabric-easy-tee-55379819?categoryId=12205&faceout=model&seq=02,G18E5N19W1T3,https://img.abercrombie.com/is/image/anf/KIC_139-4398-0069-911_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_139-4398-0069-911_prod1?policy=product-large
Drapey Pull-On Pant,BROWN PATTERN SWATCH,https://www.abercrombie.com/shop/us/p/matte-satin-pull-on-pant-57178995?categoryId=12205&faceout=model&seq=02,B18O23N16A20T5,https://img.abercrombie.com/is/image/anf/KIC_156-4279-0323-408_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_156-4279-0323-408_prod1?policy=product-large
Drapey Pull-On Pant,CREAM AND BLACK FLORAL SWATCH,https://www.abercrombie.com/shop/us/p/matte-satin-pull-on-pant-57178995?categoryId=12205&faceout=model&seq=02,C18E1M1N4B12,https://img.abercrombie.com/is/image/anf/KIC_156-4278-0322-403_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_156-4278-0322-403_prod1?policy=product-large
Ultra High Rise 90s Straight Jean,LIGHT WITH VENT HEM SWATCH,https://www.abercrombie.com/shop/us/p/ultra-high-rise-90s-straight-jean-53065930?categoryId=12205&faceout=model&seq=63,L9G8T23I20H22,https://img.abercrombie.com/is/image/anf/KIC_155-1239-2650-278_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-1239-2650-278_prod1?policy=product-large
Ultra High Rise 90s Straight Jean,LIGHT SWATCH,https://www.abercrombie.com/shop/us/p/ultra-high-rise-90s-straight-jean-53065930?categoryId=12205&faceout=model&seq=63,L9G8T19W1T3,https://img.abercrombie.com/is/image/anf/KIC_155-3530-0007-280_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-3530-0007-280_prod1?policy=product-large
Ultra High Rise 90s Straight Jean,DARK MARBLE SWATCH,https://www.abercrombie.com/shop/us/p/ultra-high-rise-90s-straight-jean-53065930?categoryId=12205&faceout=model&seq=63,D1R11M1R2L5,https://img.abercrombie.com/is/image/anf/KIC_155-3562-0030-276_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-3562-0030-276_prod1?policy=product-large
Ultra High Rise 90s Straight Jean,BLACK WITH BACK DESTROY SWATCH,https://www.abercrombie.com/shop/us/p/ultra-high-rise-90s-straight-jean-53065930?categoryId=12205&faceout=model&seq=63,B12A3K23I20H2,https://img.abercrombie.com/is/image/anf/KIC_155-3662-0168-976_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-3662-0168-976_prod1?policy=product-large
Ultra High Rise 90s Straight Jean,LIGHT DESTROY SWATCH,https://www.abercrombie.com/shop/us/p/ultra-high-rise-90s-straight-jean-53065930?categoryId=12205&faceout=model&seq=63,L9G8T4E19T18,https://img.abercrombie.com/is/image/anf/KIC_155-4021-0100-280_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-4021-0100-280_prod1?policy=product-large
Ultra High Rise 90s Straight Jean,BLACK WITH DOUBLE WAISTBAND SWATCH,https://www.abercrombie.com/shop/us/p/ultra-high-rise-90s-straight-jean-53065930?categoryId=12205&faceout=model&seq=63,B12A3K23I20H4,https://img.abercrombie.com/is/image/anf/KIC_155-4580-00502-975_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-4580-00502-975_prod1?policy=product-large
Sleeveless Turtleneck Sweater,CREAM SWATCH,https://www.abercrombie.com/shop/us/p/sleeveless-turtleneck-sweater-58350357?categoryId=12205&faceout=model&seq=04,C18E1M19W1T3,https://img.abercrombie.com/is/image/anf/KIC_150-4198-0132-178_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_150-4198-0132-178_prod1?policy=product-large
Sleeveless Turtleneck Sweater,GREY SWATCH,https://www.abercrombie.com/shop/us/p/sleeveless-turtleneck-sweater-58350357?categoryId=12205&faceout=model&seq=04,G18E25S23A20C8,https://img.abercrombie.com/is/image/anf/KIC_150-4198-0132-112_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_150-4198-0132-112_prod1?policy=product-large
Cotton-Blend Short Cardigan,GREY SWATCH,https://www.abercrombie.com/shop/us/p/cotton-blend-short-cardigan-53827819?categoryId=12205&faceout=model&seq=04,G18E25S23A20C8,https://img.abercrombie.com/is/image/anf/KIC_150-4180-0041-112_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_150-4180-0041-112_prod1?policy=product-large
Strapless Knit Midi Dress,SAGE SWATCH,https://www.abercrombie.com/shop/us/p/strapless-knit-midi-dress-58089326?categoryId=12205&faceout=model&seq=02,S1G5S23A20C8,https://img.abercrombie.com/is/image/anf/KIC_159-4535-0129-320_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_159-4535-0129-320_prod1?policy=product-large
Strapless Knit Midi Dress,BLACK SWATCH,https://www.abercrombie.com/shop/us/p/strapless-knit-midi-dress-58089326?categoryId=12205&faceout=model&seq=02,B12A3K19W1T3,https://img.abercrombie.com/is/image/anf/KIC_159-4535-0129-900_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_159-4535-0129-900_prod1?policy=product-large
Long-Sleeve Sweetheart Sweater Top,BLUE SWATCH,https://www.abercrombie.com/shop/us/p/long-sleeve-sweetheart-sweater-top-57720898?categoryId=12205&faceout=model&seq=02,B12U5S23A20C8,https://img.abercrombie.com/is/image/anf/KIC_150-4019-0116-205_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_150-4019-0116-205_prod1?policy=product-large
Long-Sleeve Sweetheart Sweater Top,PINK SWATCH,https://www.abercrombie.com/shop/us/p/long-sleeve-sweetheart-sweater-top-57720898?categoryId=12205&faceout=model&seq=02,P9N11S23A20C8,https://img.abercrombie.com/is/image/anf/KIC_150-4019-0116-600_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_150-4019-0116-600_prod1?policy=product-large
Removable Scarf Double-Cloth Wool-Blend Jacket,CREAM SWATCH,https://www.abercrombie.com/shop/us/p/removable-scarf-double-cloth-wool-blend-jacket-57718461?categoryId=12205&faceout=model&seq=01,C18E1M19W1T3,https://img.abercrombie.com/is/image/anf/KIC_144-3075-0014-180_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_144-3075-0014-180_prod1?policy=product-large
Classic Suiting Blazer,CREAM SWATCH,https://www.abercrombie.com/shop/us/p/classic-suiting-blazer-57718570?categoryId=12205&faceout=life&seq=20&afsource=social+proofing,C18E1M19W1T3,https://img.abercrombie.com/is/image/anf/KIC_144-4048-0057-178_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_144-4048-0057-178_prod1?policy=product-large
Tie-Front Textured Vest,BLACK SWATCH,https://www.abercrombie.com/shop/us/p/tie-front-textured-vest-57721449?categoryId=12205&faceout=model&seq=02,B12A3K19W1T3,https://img.abercrombie.com/is/image/anf/KIC_150-4275-00223-900_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_150-4275-00223-900_prod1?policy=product-large
Tie-Front Textured Vest,CREAM SWATCH,https://www.abercrombie.com/shop/us/p/tie-front-textured-vest-57721449?categoryId=12205&faceout=model&seq=02,C18E1M19W1T3,https://img.abercrombie.com/is/image/anf/KIC_150-4275-00223-178_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_150-4275-00223-178_prod1?policy=product-large
High Rise 90s Relaxed Jean,SUPER DARK SWATCH,https://www.abercrombie.com/shop/us/p/high-rise-90s-relaxed-jean-53587320?categoryId=12205&faceout=model&seq=45,S21P5R4A18K19,https://img.abercrombie.com/is/image/anf/KIC_155-4465-00606-275_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-4465-00606-275_prod1?policy=product-large
High Rise 90s Relaxed Jean,MEDIUM WITH MINI CUFF HEM SWATCH,https://www.abercrombie.com/shop/us/p/high-rise-90s-relaxed-jean-53587320?categoryId=12205&faceout=model&seq=45,M5D9U13W9T8,https://img.abercrombie.com/is/image/anf/KIC_155-4453-0355-278_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-4453-0355-278_prod1?policy=product-large
High Rise 90s Relaxed Jean,LIGHT WITH TONAL WAISTBAND SWATCH,https://www.abercrombie.com/shop/us/p/high-rise-90s-relaxed-jean-53587320?categoryId=12205&faceout=model&seq=45,L9G8T23I20H20,https://img.abercrombie.com/is/image/anf/KIC_155-4422-0435-280_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-4422-0435-280_prod1?policy=product-large
High Rise 90s Relaxed Jean,WASHED BLACK WITH RAW HEM SWATCH,https://www.abercrombie.com/shop/us/p/high-rise-90s-relaxed-jean-53587320?categoryId=12205&faceout=model&seq=45,W1S8E4B12A3,https://img.abercrombie.com/is/image/anf/KIC_155-4480-00555-977_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-4480-00555-977_prod1?policy=product-large
High Rise 90s Relaxed Jean,DARK SWATCH,https://www.abercrombie.com/shop/us/p/high-rise-90s-relaxed-jean-53587320?categoryId=12205&faceout=model&seq=45,D1R11S23A20C8,https://img.abercrombie.com/is/image/anf/KIC_155-4387-00452-276_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-4387-00452-276_prod1?policy=product-large
High Rise 90s Relaxed Jean,BLACK WITH CUFF HEM SWATCH,https://www.abercrombie.com/shop/us/p/high-rise-90s-relaxed-jean-53587320?categoryId=12205&faceout=model&seq=45,B12A3K23I20H3,https://img.abercrombie.com/is/image/anf/KIC_155-4285-0244-975_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-4285-0244-975_prod1?policy=product-large
Essential Oversized Cargo Sunday Sweatpant,GREEN SWATCH,https://www.abercrombie.com/shop/us/p/essential-oversized-cargo-sunday-sweatpant-57720939?categoryId=12205&faceout=model&seq=03,G18E5N19W1T3,https://img.abercrombie.com/is/image/anf/KIC_147-4026-0031-911_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_147-4026-0031-911_prod1?policy=product-large
Essential Oversized Cargo Sunday Sweatpant,LIGHT GREY SWATCH,https://www.abercrombie.com/shop/us/p/essential-oversized-cargo-sunday-sweatpant-57720939?categoryId=12205&faceout=model&seq=03,L9G8T7R5Y19,https://img.abercrombie.com/is/image/anf/KIC_147-4024-0029-130_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_147-4024-0029-130_prod1?policy=product-large
Essential Oversized Cargo Sunday Sweatpant,BLUE SWATCH,https://www.abercrombie.com/shop/us/p/essential-oversized-cargo-sunday-sweatpant-57720939?categoryId=12205&faceout=model&seq=03,B12U5S23A20C8,https://img.abercrombie.com/is/image/anf/KIC_147-4025-0030-221_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_147-4025-0030-221_prod1?policy=product-large
Essential Oversized Cargo Sunday Sweatpant,CHARCOAL GREY SWATCH,https://www.abercrombie.com/shop/us/p/essential-oversized-cargo-sunday-sweatpant-57720939?categoryId=12205&faceout=model&seq=03,C8A18C15A12G18,https://img.abercrombie.com/is/image/anf/KIC_147-4023-0028-954_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_147-4023-0028-954_prod1?policy=product-large
Essential Oversized Cargo Sunday Sweatpant,LIGHT BROWN SWATCH,https://www.abercrombie.com/shop/us/p/essential-oversized-cargo-sunday-sweatpant-57720939?categoryId=12205&faceout=model&seq=03,L9G8T2R15W14,https://img.abercrombie.com/is/image/anf/KIC_147-4058-0009-114_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_147-4058-0009-114_prod1?policy=product-large
Long-Sleeve Sweetheart Sweater Bodysuit,BLACK SWATCH,https://www.abercrombie.com/shop/us/p/long-sleeve-sweetheart-sweater-bodysuit-57720968?categoryId=12205&faceout=model&seq=02,B12A3K19W1T3,https://img.abercrombie.com/is/image/anf/KIC_150-3321-0029-900_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_150-3321-0029-900_prod1?policy=product-large
Crinkle Textured Pull-On Pant,BLACK SWATCH,https://www.abercrombie.com/shop/us/p/crinkle-textured-pull-on-pant-56240919?categoryId=12205&faceout=model&seq=12,B12A3K19W1T3,https://img.abercrombie.com/is/image/anf/KIC_156-4073-0122-900_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_156-4073-0122-900_prod1?policy=product-large
Crinkle Textured Pull-On Pant,WHITE SWATCH,https://www.abercrombie.com/shop/us/p/crinkle-textured-pull-on-pant-56240919?categoryId=12205&faceout=model&seq=12,W8I20E19W1T3,https://img.abercrombie.com/is/image/anf/KIC_156-4069-0118-100_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_156-4069-0118-100_prod1?policy=product-large
Crinkle Textured Pull-On Pant,WARM BEIGE SWATCH,https://www.abercrombie.com/shop/us/p/crinkle-textured-pull-on-pant-56240919?categoryId=12205&faceout=model&seq=12,W1R13B5I7E19,https://img.abercrombie.com/is/image/anf/KIC_156-4168-0204-180_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_156-4168-0204-180_prod1?policy=product-large
Essential Sunday Sweatpant,FEATHER GRAY SWATCH,https://www.abercrombie.com/shop/us/p/essential-sunday-sweatpant-57720827?categoryId=12205&faceout=model&seq=02,F5A20H5R7R1,https://img.abercrombie.com/is/image/anf/KIC_147-4321-0050-178_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_147-4321-0050-178_prod1?policy=product-large
Essential Sunday Sweatpant,LIGHT YELLOW SWATCH,https://www.abercrombie.com/shop/us/p/essential-sunday-sweatpant-57720827?categoryId=12205&faceout=model&seq=02,L9G8T25E12L15,https://img.abercrombie.com/is/image/anf/KIC_147-4000-0015-700_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_147-4000-0015-700_prod1?policy=product-large
Essential Sunday Sweatpant,BLUE SWATCH,https://www.abercrombie.com/shop/us/p/essential-sunday-sweatpant-57720827?categoryId=12205&faceout=model&seq=02,B12U5S23A20C8,https://img.abercrombie.com/is/image/anf/KIC_147-4032-0037-221_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_147-4032-0037-221_prod1?policy=product-large
Essential Sunday Sweatpant,GREEN SWATCH,https://www.abercrombie.com/shop/us/p/essential-sunday-sweatpant-57720827?categoryId=12205&faceout=model&seq=02,G18E5N19W1T3,https://img.abercrombie.com/is/image/anf/KIC_147-4030-0035-911_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_147-4030-0035-911_prod1?policy=product-large
Essential Sunday Sweatpant,LIGHT BLUE SWATCH,https://www.abercrombie.com/shop/us/p/essential-sunday-sweatpant-57720827?categoryId=12205&faceout=model&seq=02,L9G8T2L21E19,https://img.abercrombie.com/is/image/anf/KIC_147-4007-0016-263_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_147-4007-0016-263_prod1?policy=product-large
Essential Sunday Sweatpant,LIGHT GREY SWATCH,https://www.abercrombie.com/shop/us/p/essential-sunday-sweatpant-57720827?categoryId=12205&faceout=model&seq=02,L9G8T7R5Y19,https://img.abercrombie.com/is/image/anf/KIC_147-4028-0033-130_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_147-4028-0033-130_prod1?policy=product-large
High Rise Mom Jean,GREY SWATCH,https://www.abercrombie.com/shop/us/p/high-rise-mom-jean-53902851?categoryId=12205&faceout=model&seq=74,G18E25S23A20C8,https://img.abercrombie.com/is/image/anf/KIC_155-3542-0044-180_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-3542-0044-180_prod1?policy=product-large
High Rise Mom Jean,CREAM SWATCH,https://www.abercrombie.com/shop/us/p/high-rise-mom-jean-53902851?categoryId=12205&faceout=model&seq=74,C18E1M19W1T3,https://img.abercrombie.com/is/image/anf/KIC_155-4239-0228-178_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-4239-0228-178_prod1?policy=product-large
Lounge Boucle Cardigan,CREAM SWATCH,https://www.abercrombie.com/shop/us/p/lounge-boucle-cardigan-57721234?categoryId=12205&faceout=model&seq=01,C18E1M19W1T3,https://img.abercrombie.com/is/image/anf/KIC_150-4174-0023-178_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_150-4174-0023-178_prod1?policy=product-large
Lounge Boucle Cardigan,GREEN SWATCH,https://www.abercrombie.com/shop/us/p/lounge-boucle-cardigan-57721234?categoryId=12205&faceout=model&seq=01,G18E5N19W1T3,https://img.abercrombie.com/is/image/anf/KIC_150-4174-0023-300_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_150-4174-0023-300_prod1?policy=product-large
Ultra High Rise 90s Straight Jean,WHITE SWATCH,https://www.abercrombie.com/shop/us/p/ultra-high-rise-90s-straight-jean-53396835?categoryId=12205&faceout=life&seq=70,W8I20E19W1T3,https://img.abercrombie.com/is/image/anf/KIC_155-4171-0101-175_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-4171-0101-175_prod1?policy=product-large
Ultra High Rise 90s Straight Jean,CREAM WITH KNEE DESTROY SWATCH,https://www.abercrombie.com/shop/us/p/ultra-high-rise-90s-straight-jean-53396835?categoryId=12205&faceout=life&seq=70,C18E1M23I20H11,https://img.abercrombie.com/is/image/anf/KIC_155-4202-0230-179_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-4202-0230-179_prod1?policy=product-large
Ultra High Rise 90s Straight Jean,STONE SWATCH,https://www.abercrombie.com/shop/us/p/ultra-high-rise-90s-straight-jean-53396835?categoryId=12205&faceout=life&seq=70,S20O14E19W1T3,https://img.abercrombie.com/is/image/anf/KIC_155-3387-3248-475_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-3387-3248-475_prod1?policy=product-large
Ultra High Rise 90s Straight Jean,OAT SWATCH,https://www.abercrombie.com/shop/us/p/ultra-high-rise-90s-straight-jean-53396835?categoryId=12205&faceout=life&seq=70,O1T19W1T3H,https://img.abercrombie.com/is/image/anf/KIC_155-3560-0027-477_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-3560-0027-477_prod1?policy=product-large
Ultra High Rise 90s Straight Jean,CREAM WITH SEAMING SWATCH,https://www.abercrombie.com/shop/us/p/ultra-high-rise-90s-straight-jean-53396835?categoryId=12205&faceout=life&seq=70,C18E1M23I20H19,https://img.abercrombie.com/is/image/anf/KIC_155-4200-0109-178_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-4200-0109-178_prod1?policy=product-large
Ultra High Rise 90s Straight Jean,MEDIUM DESTROY SWATCH,https://www.abercrombie.com/shop/us/p/ultra-high-rise-90s-straight-jean-53396835?categoryId=12205&faceout=life&seq=70,M5D9U13D5S20,https://img.abercrombie.com/is/image/anf/KIC_155-3660-0164-279_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-3660-0164-279_prod1?policy=product-large
Collarless Tweed Jacket,BLACK SWATCH,https://www.abercrombie.com/shop/us/p/collarless-tweed-jacket-58085873?categoryId=12205&faceout=model&seq=02,B12A3K19W1T3,https://img.abercrombie.com/is/image/anf/KIC_144-4105-0116-900_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_144-4105-0116-900_prod1?policy=product-large
Collarless Tweed Jacket,BLACK AND CREAM SWATCH,https://www.abercrombie.com/shop/us/p/collarless-tweed-jacket-58085873?categoryId=12205&faceout=model&seq=02,B12A3K1N4C18,https://img.abercrombie.com/is/image/anf/KIC_144-4098-0099-902_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_144-4098-0099-902_prod1?policy=product-large
Flowy Tiered Maxi Dress,YELLOW SWATCH,https://www.abercrombie.com/shop/us/p/flowy-tiered-maxi-dress-57729329?categoryId=12205&faceout=model&seq=03,Y5L12O23S23A20,https://img.abercrombie.com/is/image/anf/KIC_159-4160-0077-810_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_159-4160-0077-810_prod1?policy=product-large
Flowy Tiered Maxi Dress,BLUE PATTERN SWATCH,https://www.abercrombie.com/shop/us/p/flowy-tiered-maxi-dress-57729329?categoryId=12205&faceout=model&seq=03,B12U5P1T20E18,https://img.abercrombie.com/is/image/anf/KIC_159-4160-0077-216_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_159-4160-0077-216_prod1?policy=product-large
Flowy Tiered Maxi Dress,BLACK PATTERN SWATCH,https://www.abercrombie.com/shop/us/p/flowy-tiered-maxi-dress-57729329?categoryId=12205&faceout=model&seq=03,B12A3K16A20T5,https://img.abercrombie.com/is/image/anf/KIC_159-4160-0077-942_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_159-4160-0077-942_prod1?policy=product-large
YPB Active Cotton-Blend Long-Sleeve Easy Tee,ONYX SWATCH,https://www.abercrombie.com/shop/us/p/ypb-active-cotton-blend-long-sleeve-easy-tee-57710855?categoryId=12205&faceout=model&seq=03,O14Y24S23A20C8,https://img.abercrombie.com/is/image/anf/KIC_115-4010-0035-900_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_115-4010-0035-900_prod1?policy=product-large
Long-Sleeve Ottoman Squareneck Bodysuit,CREAM SWATCH,https://www.abercrombie.com/shop/us/p/long-sleeve-ottoman-squareneck-bodysuit-57720990?categoryId=12205&faceout=model&seq=04&afsource=social+proofing,C18E1M19W1T3,https://img.abercrombie.com/is/image/anf/KIC_150-3403-0071-178_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_150-3403-0071-178_prod1?policy=product-large
Collarless Tweed Jacket,CREAM SWATCH,https://www.abercrombie.com/shop/us/p/collarless-tweed-jacket-57718607?categoryId=12205&faceout=model&seq=03,C18E1M19W1T3,https://img.abercrombie.com/is/image/anf/KIC_144-4097-0095-178_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_144-4097-0095-178_prod1?policy=product-large
Curve Love High Rise Taper Jean,MEDIUM SWATCH,https://www.abercrombie.com/shop/us/p/curve-love-high-rise-taper-jean-53895319?categoryId=12205&faceout=model&seq=04,M5D9U13S23A20,https://img.abercrombie.com/is/image/anf/KIC_155-3495-0064-278_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-3495-0064-278_prod1?policy=product-large
Curve Love High Rise Taper Jean,OAT SWATCH,https://www.abercrombie.com/shop/us/p/curve-love-high-rise-taper-jean-53895319?categoryId=12205&faceout=model&seq=04,O1T19W1T3H,https://img.abercrombie.com/is/image/anf/KIC_155-3324-3302-476_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-3324-3302-476_prod1?policy=product-large
Curve Love High Rise Taper Jean,MEDIUM MARBLE SWATCH,https://www.abercrombie.com/shop/us/p/curve-love-high-rise-taper-jean-53895319?categoryId=12205&faceout=model&seq=04,M5D9U13M1R2,https://img.abercrombie.com/is/image/anf/KIC_155-3296-3299-295_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-3296-3299-295_prod1?policy=product-large
Crochet-Style Mosaic Tile Shell Top,BLACK SWATCH,https://www.abercrombie.com/shop/us/p/crochet-mosaic-tile-shell-top-55100826?categoryId=12205&faceout=model&seq=04,B12A3K19W1T3,https://img.abercrombie.com/is/image/anf/KIC_150-4135-0122-900_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_150-4135-0122-900_prod1?policy=product-large
Crochet-Style Mosaic Tile Shell Top,CREAM SWATCH,https://www.abercrombie.com/shop/us/p/crochet-mosaic-tile-shell-top-55100826?categoryId=12205&faceout=model&seq=04,C18E1M19W1T3,https://img.abercrombie.com/is/image/anf/KIC_150-4155-0123-178_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_150-4155-0123-178_prod1?policy=product-large
Crinkle Nylon Maxi Skirt,CREAM FLORAL SWATCH,https://www.abercrombie.com/shop/us/p/crinkle-nylon-maxi-skirt-57520329?categoryId=12205&faceout=model&seq=03,C18E1M6L15R1,https://img.abercrombie.com/is/image/anf/KIC_143-4349-00109-410_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_143-4349-00109-410_prod1?policy=product-large
Crinkle Nylon Maxi Skirt,GREEN PATTERN SWATCH,https://www.abercrombie.com/shop/us/p/crinkle-nylon-maxi-skirt-57520329?categoryId=12205&faceout=model&seq=03,G18E5N16A20T5,https://img.abercrombie.com/is/image/anf/KIC_143-4325-00110-414_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_143-4325-00110-414_prod1?policy=product-large
Crinkle Nylon Maxi Skirt,DARK INDIGO SWATCH,https://www.abercrombie.com/shop/us/p/crinkle-nylon-maxi-skirt-57520329?categoryId=12205&faceout=model&seq=03,D1R11I14D9G15,https://img.abercrombie.com/is/image/anf/KIC_143-4372-00111-214_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_143-4372-00111-214_prod1?policy=product-large
Curve Love Mid Rise 90s Straight Jean,BROWN SWATCH,https://www.abercrombie.com/shop/us/p/curve-love-mid-rise-90s-straight-jean-55669431?categoryId=12205&faceout=model&seq=12,B18O23N19W1T3,https://img.abercrombie.com/is/image/anf/KIC_155-4369-00591-478_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-4369-00591-478_prod1?policy=product-large
Curve Love Mid Rise 90s Straight Jean,LIGHT SWATCH,https://www.abercrombie.com/shop/us/p/curve-love-mid-rise-90s-straight-jean-55669431?categoryId=12205&faceout=model&seq=12,L9G8T19W1T3,https://img.abercrombie.com/is/image/anf/KIC_155-4009-0177-280_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-4009-0177-280_prod1?policy=product-large
Curve Love Mid Rise 90s Straight Jean,LIGHT WITH YOKE FRONT SWATCH,https://www.abercrombie.com/shop/us/p/curve-love-mid-rise-90s-straight-jean-55669431?categoryId=12205&faceout=model&seq=12,L9G8T23I20H25,https://img.abercrombie.com/is/image/anf/KIC_155-4110-0182-278_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-4110-0182-278_prod1?policy=product-large
Curve Love Mid Rise 90s Straight Jean,DARK MARBLE SWATCH,https://www.abercrombie.com/shop/us/p/curve-love-mid-rise-90s-straight-jean-55669431?categoryId=12205&faceout=model&seq=12,D1R11M1R2L5,https://img.abercrombie.com/is/image/anf/KIC_155-4396-0347-294_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-4396-0347-294_prod1?policy=product-large
Curve Love Mid Rise 90s Straight Jean,DARK GREY SWATCH,https://www.abercrombie.com/shop/us/p/curve-love-mid-rise-90s-straight-jean-55669431?categoryId=12205&faceout=model&seq=12,D1R11G18E25S23,https://img.abercrombie.com/is/image/anf/KIC_155-4382-00593-179_sw?policy=product-xsmall,https://img.abercrombie.com/is/image/anf/KIC_155-4382-00593-179_prod1?policy=product-large
